Date,Seafood_Type,City,Weight_kg,Temperature_C,Fuel_Cost_USD,Demand_Index,Season,Market_Price_USD_per_kg
2015-06-17,Crab,Vellore,5.32,25.7,1.57,0.77,High,17.7
2015-06-19,Cod,Pondicherry,6.83,31.3,2.39,0.55,High,10.05
2015-06-19,Crab,Daman,8.68,27.9,1.68,0.25,Low,5.77
2015-06-19,Lobster,Pondicherry,5.79,30.0,1.14,0.29,Low,9.52
2015-06-21,Mackerel,Pondicherry,1.75,22.4,2.94,0.51,Low,10.33
2015-06-22,Shrimp,Chennai,3.55,25.4,0.86,0.91,Low,17.11
2015-06-23,Shrimp,Mumbai,0.77,23.7,1.61,0.73,Low,15.18
2015-06-26,Catfish,Hyderabad,3.36,18.1,1.04,0.51,Low,7.36
2015-06-27,Crab,Kochi,7.62,26.6,2.1,0.74,High,21.82
2015-06-27,Lobster,Vishakhapatnam,4.47,30.1,2.51,0.51,Low,14.03
2015-06-30,Salmon,Vellore,0.65,18.0,2.51,0.28,Low,10.26
2015-06-30,Shrimp,Pondicherry,9.45,19.3,2.47,0.39,Low,8.22
2015-07-02,Crab,Panaji,5.37,29.4,1.86,0.27,High,6.15
2015-07-02,Tilapia,Cuddalore,6.35,24.9,2.98,0.27,Low,3.87
2015-07-05,Tuna,Vellore,2.82,30.6,2.75,0.34,Low,2.72
2015-07-06,Cod,Ernakulam,5.75,18.8,2.96,0.23,High,9.31
2015-07-06,Shrimp,Goa Town,9.9,27.5,2.89,0.2,High,8.47
2015-07-09,Lobster,Ahmedabad,6.72,25.1,1.84,0.79,High,28.83
2015-07-10,Fish,Chennai,2.04,28.6,0.97,0.71,Low,8.38
2015-07-11,Crab,Thiruvananthapuram,6.1,31.4,1.58,0.97,Low,17.74
2015-07-12,Tuna,Visakhapatnam,4.81,25.3,2.43,0.68,High,11.52
2015-07-12,Lobster,Hyderabad,9.98,25.0,0.82,0.88,High,32.35
2015-07-13,Fish,Panaji,0.71,30.7,2.28,0.87,Low,11.26
2015-07-15,Tilapia,Cuddalore,3.17,28.7,1.08,0.77,High,11.66
2015-07-16,Cod,Visakhapatnam,1.04,31.5,2.6,0.42,Low,6.09
2015-07-16,Tilapia,Visakhapatnam,4.9,23.2,1.0,0.24,Low,2.7
2015-07-16,Tilapia,Kolkata,9.25,20.6,1.71,0.3,Low,5.75
2015-07-17,Catfish,Daman,7.53,23.2,1.74,0.66,High,8.87
2015-07-17,Salmon,Ahmedabad,5.68,19.8,1.14,0.99,High,24.29
2015-07-18,Tilapia,Chennai,5.55,29.1,1.42,0.79,Low,8.93
2015-07-19,Shrimp,Thiruvananthapuram,6.68,23.6,2.39,0.28,Low,6.97
2015-07-20,Catfish,Porbandar,9.24,24.6,2.85,0.86,Low,9.6
2015-07-21,Catfish,Surat,1.99,18.2,2.04,0.5,Low,8.71
2015-07-23,Cod,Ernakulam,7.45,21.8,2.46,0.51,High,11.15
2015-07-23,Mackerel,Daman,3.25,22.0,2.48,0.32,High,6.46
2015-07-23,Fish,Goa Town,9.45,21.9,2.48,0.99,High,16.25
2015-07-26,Tuna,Porbandar,3.03,18.3,2.21,0.92,Low,17.68
2015-07-27,Fish,Kochi,8.44,22.2,1.64,0.96,High,16.2
2015-07-28,Tuna,Kochi,9.37,23.1,2.23,0.33,Low,7.99
2015-07-29,Tuna,Porbandar,9.59,30.0,2.17,0.72,Low,8.81
2015-07-30,Salmon,Goa Town,2.93,22.6,2.81,0.76,Low,15.28
2015-08-01,Tilapia,Bengaluru,9.62,20.3,1.58,0.35,Low,6.33
2015-08-01,Tuna,Kochi,1.14,24.9,2.24,0.63,High,13.84
2015-08-01,Cod,Vellore,1.2,22.8,0.83,0.73,High,11.07
2015-08-03,Tilapia,Thiruvananthapuram,3.62,19.8,0.91,0.52,Low,4.81
2015-08-03,Mackerel,Mangalore,3.8,22.9,1.05,0.59,Low,5.04
2015-08-05,Tuna,Chennai,1.09,27.3,1.08,0.43,High,8.73
2015-08-05,Crab,Porbandar,9.36,25.2,1.72,0.35,Low,7.34
2015-08-05,Crab,Kochi,5.97,28.1,1.15,0.37,Low,7.06
2015-08-08,Salmon,Hyderabad,9.83,31.4,2.48,0.76,High,16.16
2015-08-09,Lobster,Ernakulam,6.42,18.3,2.66,0.95,High,38.54
2015-08-09,Lobster,Surat,5.91,23.9,2.56,0.68,High,24.1
2015-08-09,Tilapia,Panaji,9.7,23.5,2.69,0.39,Low,4.47
2015-08-10,Salmon,Vellore,8.04,31.7,0.96,0.22,Low,4.51
2015-08-11,Cod,Ernakulam,1.93,21.4,1.72,0.51,High,10.64
2015-08-11,Catfish,Mumbai,3.15,25.8,0.85,0.88,Low,8.83
2015-08-13,Mackerel,Porbandar,5.04,22.7,1.31,0.2,Low,3.23
2015-08-14,Catfish,Porbandar,3.77,31.9,1.62,0.89,High,11.02
2015-08-14,Mackerel,Pondicherry,1.11,18.6,2.45,0.54,Low,10.96
2015-08-18,Cod,Panaji,2.41,18.4,2.4,0.36,Low,11.43
2015-08-19,Fish,Chennai,2.99,31.9,1.0,0.85,High,10.83
2015-08-22,Lobster,Hyderabad,8.55,22.3,2.16,0.61,Low,18.75
2015-08-23,Cod,Daman,8.42,28.5,2.9,0.81,High,18.56
2015-08-23,Cod,Thiruvananthapuram,9.22,22.5,2.28,0.29,Low,6.95
2015-08-24,Tilapia,Vishakhapatnam,7.8,22.7,2.87,0.39,High,8.71
2015-08-25,Salmon,Ernakulam,2.01,23.3,2.18,0.23,Low,6.85
2015-08-26,Tilapia,Visakhapatnam,1.93,25.1,2.68,0.25,Low,5.4
2015-08-26,Tuna,Mumbai,4.18,29.9,1.31,0.53,High,10.27
2015-08-27,Salmon,Thiruvananthapuram,9.58,19.4,2.68,0.34,High,10.28
2015-08-27,Tilapia,Cuddalore,1.77,21.6,2.93,0.41,Low,5.97
2015-08-27,Tilapia,Vellore,4.21,20.8,1.12,0.9,Low,12.75
2015-08-29,Cod,Ernakulam,7.99,25.4,2.19,0.93,High,20.33
2015-08-30,Tuna,Mumbai,9.63,30.6,2.95,0.45,High,7.6
2015-08-30,Fish,Surat,8.44,30.4,1.72,0.68,Low,6.77
2015-08-31,Crab,Visakhapatnam,4.47,24.5,2.36,0.72,Low,16.82
2015-09-01,Shrimp,Pondicherry,8.97,18.0,2.64,0.65,Low,15.84
2015-09-01,Cod,Visakhapatnam,4.4,19.5,1.67,0.23,Low,3.17
2015-09-02,Tuna,Goa Town,0.93,23.4,1.1,0.39,Low,6.65
2015-09-02,Fish,Ahmedabad,9.08,27.5,1.3,0.55,Low,6.26
2015-09-03,Fish,Surat,5.94,21.2,1.95,0.63,High,8.24
2015-09-03,Tuna,Mangalore,3.73,23.4,2.89,0.64,High,14.39
2015-09-03,Catfish,Pondicherry,3.21,26.3,1.49,0.51,High,7.65
2015-09-04,Catfish,Ernakulam,8.07,30.1,2.71,0.77,Low,8.83
2015-09-09,Tilapia,Daman,5.88,19.6,0.82,0.46,Low,6.58
2015-09-11,Lobster,Goa Town,9.85,27.2,1.38,0.61,Low,18.98
2015-09-12,Lobster,Mumbai,5.23,18.5,2.6,0.64,Low,22.6
2015-09-12,Crab,Porbandar,4.87,22.8,2.4,0.34,High,10.31
2015-09-12,Tuna,Panaji,9.47,31.9,2.86,0.49,High,8.21
2015-09-14,Salmon,Ernakulam,4.16,28.7,1.59,0.55,Low,10.17
2015-09-14,Mackerel,Ernakulam,5.61,19.3,0.84,0.84,High,14.74
2015-09-16,Salmon,Kochi,8.78,23.5,2.35,0.92,Low,19.48
2015-09-16,Catfish,Mumbai,0.83,24.0,1.57,0.39,High,4.45
2015-09-17,Crab,Porbandar,2.31,24.7,2.97,0.51,Low,11.8
2015-09-17,Salmon,Surat,9.59,26.8,1.07,0.34,High,6.75
2015-09-19,Shrimp,Surat,6.08,29.0,1.9,0.69,Low,13.1
2015-09-20,Shrimp,Mangalore,3.01,19.6,1.78,0.36,Low,9.76
2015-09-22,Tuna,Cuddalore,6.63,25.4,1.87,0.96,High,16.99
2015-09-25,Lobster,Kochi,8.48,28.0,2.82,0.53,High,20.89
2015-09-25,Tuna,Mangalore,2.25,29.2,1.65,0.4,Low,4.3
2015-09-25,Tilapia,Vishakhapatnam,8.75,30.1,2.41,0.28,Low,4.32
2015-09-25,Tuna,Thiruvananthapuram,3.78,18.4,2.58,0.94,High,18.95
2015-09-26,Mackerel,Panaji,3.22,26.6,2.47,0.4,High,7.34
2015-09-29,Fish,Ernakulam,1.15,25.1,2.46,0.88,Low,10.86
2015-09-29,Cod,Goa Town,7.5,25.2,2.73,0.48,Low,8.11
2015-10-01,Tuna,Kochi,1.84,25.0,2.94,0.59,High,12.23
2015-10-03,Tuna,Bengaluru,1.07,27.0,1.96,0.98,High,19.02
2015-10-03,Tilapia,Ernakulam,0.94,18.4,2.15,0.62,Low,11.29
2015-10-03,Tuna,Daman,4.87,22.9,2.53,0.23,High,5.06
2015-10-04,Catfish,Kochi,7.24,27.8,0.99,0.38,High,4.44
2015-10-05,Salmon,Mangalore,3.11,22.3,1.25,0.87,Low,14.93
2015-10-05,Lobster,Mangalore,3.15,23.6,1.9,0.66,High,24.67
2015-10-06,Mackerel,Panaji,5.41,31.2,1.61,0.25,Low,3.48
2015-10-06,Cod,Ernakulam,3.32,21.0,1.69,0.5,Low,7.9
2015-10-08,Tuna,Thiruvananthapuram,6.01,29.9,2.33,0.64,Low,7.78
2015-10-09,Crab,Mumbai,9.58,22.5,1.16,0.85,Low,17.78
2015-10-09,Lobster,Cuddalore,6.38,22.2,1.59,0.47,Low,13.81
2015-10-10,Tilapia,Kochi,2.15,21.8,1.1,0.85,Low,9.52
2015-10-11,Salmon,Chennai,6.67,28.2,1.66,0.53,High,13.14
2015-10-13,Lobster,Ahmedabad,7.27,24.1,2.93,0.97,Low,27.58
2015-10-14,Catfish,Ernakulam,9.88,19.1,1.49,0.99,Low,12.3
2015-10-15,Fish,Vellore,8.26,21.1,1.15,0.59,Low,7.71
2015-10-17,Tilapia,Surat,6.36,26.2,2.87,0.8,High,12.81
2015-10-18,Salmon,Goa Town,1.41,25.2,0.86,0.97,High,24.05
2015-10-20,Salmon,Kochi,9.32,18.6,1.25,0.69,High,15.31
2015-10-21,Shrimp,Vellore,8.34,18.4,0.88,0.3,Low,8.75
2015-10-22,Crab,Hyderabad,5.36,26.4,2.38,0.46,High,13.0
2015-10-23,Crab,Pondicherry,7.82,20.9,1.84,0.31,High,11.72
2015-10-26,Tuna,Mangalore,4.94,25.3,1.96,0.9,Low,13.7
2015-10-26,Fish,Porbandar,8.64,29.7,1.42,0.61,High,5.45
2015-10-27,Catfish,Kolkata,8.08,18.3,2.97,0.88,Low,11.01
2015-10-28,Fish,Chennai,8.32,21.7,0.86,0.76,Low,10.65
2015-10-31,Mackerel,Mangalore,0.63,27.9,2.86,0.66,High,9.43
2015-10-31,Shrimp,Surat,5.41,20.6,1.89,0.77,Low,16.6
2015-10-31,Tilapia,Mumbai,1.59,28.1,2.37,0.68,High,11.65
2015-11-03,Tilapia,Goa Town,0.62,20.3,2.31,0.94,High,19.51
2015-11-03,Tuna,Bengaluru,6.26,22.7,2.51,0.74,Low,11.11
2015-11-06,Salmon,Visakhapatnam,2.03,28.9,1.27,0.21,Low,3.23
2015-11-08,Tilapia,Panaji,2.56,25.9,2.56,0.66,High,12.38
2015-11-08,Salmon,Panaji,7.51,29.8,2.38,0.9,Low,14.08
2015-11-09,Mackerel,Kochi,4.96,29.5,2.87,0.9,High,16.09
2015-11-09,Tilapia,Mangalore,7.06,28.2,2.59,0.98,High,14.12
2015-11-09,Salmon,Vishakhapatnam,9.99,21.9,1.12,0.25,Low,4.25
2015-11-09,Mackerel,Vishakhapatnam,1.86,18.1,2.59,0.89,High,15.86
2015-11-09,Fish,Visakhapatnam,4.26,26.4,1.53,0.46,Low,4.26
2015-11-10,Salmon,Ahmedabad,7.81,23.8,2.63,0.8,Low,14.11
2015-11-11,Lobster,Pondicherry,6.04,23.2,2.63,0.72,Low,24.43
2015-11-12,Tuna,Visakhapatnam,9.85,27.6,1.22,0.25,High,3.13
2015-11-13,Tilapia,Daman,1.94,23.3,2.31,0.7,High,14.76
2015-11-14,Tilapia,Mumbai,9.91,21.4,1.95,0.87,High,16.06
2015-11-15,Shrimp,Cuddalore,5.35,19.1,1.59,0.42,Low,7.28
2015-11-16,Tuna,Vellore,7.24,19.8,2.75,0.54,High,13.24
2015-11-17,Catfish,Pondicherry,2.31,24.0,1.71,0.74,Low,8.13
2015-11-18,Catfish,Porbandar,6.32,28.2,1.53,0.23,High,1.97
2015-11-18,Lobster,Visakhapatnam,3.98,25.1,2.95,0.35,High,12.61
2015-11-21,Catfish,Mangalore,4.22,20.3,1.95,0.62,High,9.37
2015-11-21,Salmon,Ernakulam,1.13,19.4,0.81,0.66,High,16.48
2015-11-22,Lobster,Chennai,1.31,18.7,2.13,0.6,High,23.12
2015-11-23,Cod,Pondicherry,6.26,23.4,2.94,0.43,High,8.59
2015-11-24,Tuna,Mumbai,2.07,23.4,2.48,0.7,Low,11.32
2015-11-25,Fish,Cuddalore,1.22,20.6,2.14,0.72,Low,8.43
2015-11-26,Crab,Ahmedabad,7.19,29.9,0.9,0.68,Low,10.0
2015-11-26,Cod,Kolkata,7.64,25.9,1.65,0.71,Low,11.13
2015-11-29,Fish,Kolkata,8.68,21.4,1.1,1.0,High,15.51
2015-11-30,Tilapia,Bengaluru,8.39,22.9,0.9,0.95,High,14.26
2015-12-02,Crab,Goa Town,9.31,29.1,2.1,0.51,Low,11.4
2015-12-04,Lobster,Daman,6.51,29.6,1.65,0.39,High,13.68
2015-12-04,Fish,Ernakulam,1.41,21.8,1.82,0.56,Low,6.22
2015-12-04,Cod,Daman,8.84,21.2,1.19,0.25,Low,4.75
2015-12-05,Salmon,Hyderabad,1.15,31.2,2.4,0.21,Low,1.82
2015-12-05,Lobster,Ernakulam,3.39,24.0,1.6,0.45,Low,14.41
2015-12-06,Tuna,Chennai,9.56,29.0,2.21,0.99,Low,15.34
2015-12-07,Tuna,Mangalore,8.44,26.1,2.46,0.54,High,7.24
2015-12-10,Tuna,Hyderabad,2.37,25.5,1.92,0.9,High,16.94
2015-12-12,Salmon,Vishakhapatnam,1.9,28.0,1.12,0.65,High,14.87
2015-12-14,Salmon,Panaji,2.98,23.0,1.84,0.86,High,19.86
2015-12-15,Mackerel,Bengaluru,8.62,22.1,1.89,0.87,High,15.45
2015-12-16,Crab,Mangalore,8.77,19.8,1.94,0.22,High,8.11
2015-12-17,Catfish,Bengaluru,2.76,19.1,1.94,0.48,Low,9.28
2015-12-18,Salmon,Daman,5.16,31.4,1.07,0.99,High,19.94
2015-12-19,Salmon,Visakhapatnam,4.71,32.0,2.32,0.3,Low,5.42
2015-12-20,Crab,Pondicherry,9.37,25.8,1.72,0.74,Low,16.18
2015-12-20,Mackerel,Kochi,6.74,24.1,1.39,0.51,Low,7.29
2015-12-20,Crab,Vishakhapatnam,4.64,26.5,2.58,0.7,High,18.26
2015-12-21,Mackerel,Chennai,2.03,26.6,0.97,0.51,High,11.49
2015-12-23,Fish,Vishakhapatnam,2.17,24.8,1.09,0.61,Low,6.92
2015-12-24,Salmon,Chennai,0.71,29.1,1.93,0.65,Low,11.1
2015-12-24,Shrimp,Pondicherry,8.87,28.0,1.82,0.24,High,5.37
2015-12-24,Crab,Visakhapatnam,9.48,22.7,2.23,0.75,Low,15.97
2015-12-26,Mackerel,Mumbai,8.39,20.5,1.28,0.84,Low,11.52
2015-12-31,Catfish,Visakhapatnam,9.44,27.4,1.09,0.46,High,6.43
2015-12-31,Fish,Ahmedabad,1.4,18.5,1.83,0.62,Low,8.87
2015-12-31,Mackerel,Chennai,7.72,24.3,1.07,0.49,Low,7.85
2015-12-31,Mackerel,Thiruvananthapuram,9.43,18.1,2.7,0.69,Low,10.99
2016-01-01,Salmon,Bengaluru,10.0,29.2,1.86,0.76,Low,14.73
2016-01-03,Fish,Surat,2.59,18.3,2.33,0.5,Low,9.0
2016-01-05,Mackerel,Ahmedabad,9.21,22.4,1.45,0.22,Low,3.3
2016-01-06,Salmon,Porbandar,4.55,21.2,1.86,0.56,Low,10.88
2016-01-06,Shrimp,Surat,8.38,30.6,1.57,0.28,Low,5.14
2016-01-07,Salmon,Hyderabad,8.17,25.8,1.0,0.48,High,9.18
2016-01-08,Tuna,Pondicherry,2.6,27.3,2.06,0.41,Low,6.7
2016-01-08,Salmon,Panaji,6.97,26.1,1.83,0.88,High,19.32
2016-01-10,Tilapia,Pondicherry,5.38,24.6,1.58,0.9,High,14.53
2016-01-12,Catfish,Visakhapatnam,1.94,26.4,2.85,0.46,Low,5.07
2016-01-12,Cod,Visakhapatnam,4.85,24.3,2.49,0.71,High,14.01
2016-01-13,Crab,Mumbai,4.82,18.2,1.34,0.81,Low,21.98
2016-01-15,Shrimp,Pondicherry,1.1,29.7,2.35,0.58,High,14.31
2016-01-15,Catfish,Mangalore,8.34,20.2,1.6,0.89,High,13.69
2016-01-15,Fish,Cuddalore,6.17,25.9,2.77,0.33,Low,6.81
2016-01-16,Fish,Vellore,9.61,31.0,1.86,0.29,High,2.7
2016-01-17,Tuna,Kochi,8.3,18.6,1.18,0.91,Low,14.79
2016-01-18,Shrimp,Ernakulam,6.1,26.3,2.89,0.85,High,20.73
2016-01-18,Catfish,Hyderabad,4.05,19.8,2.67,0.73,Low,11.14
2016-01-18,Fish,Vishakhapatnam,9.97,31.2,1.64,0.9,High,11.19
2016-01-19,Fish,Vishakhapatnam,4.78,28.9,1.87,0.53,Low,6.41
2016-01-20,Fish,Surat,6.45,19.6,2.64,0.52,High,8.59
2016-01-20,Tilapia,Pondicherry,8.68,28.8,2.27,0.38,Low,4.91
2016-01-20,Mackerel,Porbandar,4.43,20.7,1.07,0.53,High,10.47
2016-01-20,Crab,Daman,7.66,23.3,0.9,0.63,High,17.79
2016-01-25,Salmon,Vishakhapatnam,8.89,24.2,2.91,0.91,High,20.12
2016-01-29,Shrimp,Thiruvananthapuram,7.94,28.0,1.89,0.99,High,22.04
2016-01-29,Tilapia,Cuddalore,5.21,25.4,1.48,0.37,High,5.57
2016-01-31,Tilapia,Bengaluru,5.06,31.8,1.75,0.21,High,1.48
2016-02-01,Mackerel,Ernakulam,9.5,27.2,1.44,0.39,Low,6.41
2016-02-02,Tuna,Bengaluru,5.34,26.9,1.94,0.46,High,10.39
2016-02-04,Shrimp,Thiruvananthapuram,6.53,28.5,1.36,0.56,Low,13.36
2016-02-04,Tuna,Hyderabad,2.37,23.4,2.55,0.55,Low,8.85
2016-02-05,Cod,Mangalore,0.77,19.4,1.11,0.26,Low,5.16
2016-02-05,Shrimp,Kolkata,0.77,31.2,2.08,0.48,Low,9.35
2016-02-06,Crab,Kolkata,0.63,19.6,2.41,0.8,Low,18.06
2016-02-07,Tuna,Bengaluru,4.02,20.9,1.87,0.46,Low,8.17
2016-02-07,Lobster,Thiruvananthapuram,7.2,18.1,2.5,0.5,High,22.01
2016-02-08,Lobster,Mumbai,4.34,18.1,0.95,0.79,Low,27.59
2016-02-08,Fish,Cuddalore,3.73,18.8,1.26,0.85,High,11.17
2016-02-08,Crab,Ahmedabad,2.92,18.2,1.42,0.55,Low,13.33
2016-02-09,Crab,Vishakhapatnam,2.29,21.7,1.57,0.55,High,16.51
2016-02-10,Mackerel,Panaji,5.11,23.3,0.94,0.42,High,7.93
2016-02-10,Salmon,Ernakulam,2.83,19.1,2.58,0.94,High,24.6
2016-02-10,Tilapia,Mangalore,9.06,22.1,2.86,0.77,High,13.0
2016-02-10,Tilapia,Mangalore,1.42,22.3,1.8,0.63,Low,6.65
2016-02-11,Crab,Vellore,4.56,27.3,1.15,0.58,Low,10.58
2016-02-11,Salmon,Kochi,8.76,19.4,2.12,0.92,High,22.67
2016-02-12,Catfish,Vishakhapatnam,9.81,28.9,1.3,0.79,Low,5.69
2016-02-12,Shrimp,Kochi,2.2,27.7,1.64,0.37,High,10.25
2016-02-14,Crab,Daman,7.56,25.4,2.1,0.76,Low,16.83
2016-02-15,Crab,Panaji,3.17,23.1,2.87,0.21,Low,6.91
2016-02-15,Catfish,Vellore,9.07,24.6,2.17,0.57,High,7.05
2016-02-18,Cod,Kolkata,9.49,31.2,2.84,0.42,High,8.05
2016-02-18,Crab,Kochi,5.49,21.8,2.37,0.51,High,14.61
2016-02-19,Cod,Ahmedabad,0.85,26.0,1.08,0.65,Low,8.41
2016-02-19,Shrimp,Cuddalore,8.29,20.0,1.43,0.97,Low,19.29
2016-02-20,Tilapia,Bengaluru,1.35,30.0,0.96,0.8,High,10.32
2016-02-21,Catfish,Panaji,9.47,21.7,1.67,0.82,High,11.24
2016-02-22,Lobster,Ahmedabad,3.75,28.3,0.9,0.79,Low,19.49
2016-02-26,Tuna,Panaji,1.56,30.2,2.17,0.77,Low,8.31
2016-02-26,Tuna,Surat,9.89,18.2,2.17,0.38,Low,4.26
2016-02-28,Tuna,Thiruvananthapuram,1.18,28.2,1.16,0.96,High,16.18
2016-03-01,Crab,Vellore,2.66,31.3,2.15,0.77,Low,14.64
2016-03-01,Tilapia,Ahmedabad,3.76,29.9,2.55,0.77,Low,8.96
2016-03-02,Fish,Pondicherry,3.12,28.0,2.29,0.43,Low,3.54
2016-03-04,Crab,Ahmedabad,1.23,30.4,2.3,0.29,Low,5.3
2016-03-06,Salmon,Cuddalore,9.02,24.0,2.64,0.69,Low,13.97
2016-03-07,Catfish,Chennai,6.37,19.7,1.8,0.96,Low,10.22
2016-03-08,Mackerel,Chennai,7.47,23.1,0.99,0.69,High,11.63
2016-03-09,Shrimp,Mumbai,3.77,29.2,1.57,0.69,Low,14.23
2016-03-09,Fish,Goa Town,4.08,30.9,2.07,0.93,High,11.91
2016-03-09,Fish,Surat,0.69,27.3,1.44,0.2,Low,0.82
2016-03-10,Fish,Cuddalore,4.56,19.1,1.83,0.87,Low,12.81
2016-03-10,Tuna,Daman,9.93,20.8,1.94,0.63,Low,9.87
2016-03-11,Mackerel,Cuddalore,8.27,24.8,2.47,0.66,Low,7.28
2016-03-11,Tilapia,Chennai,5.95,31.2,1.33,0.52,High,6.47
2016-03-12,Lobster,Chennai,5.9,27.4,1.48,0.61,Low,17.17
2016-03-15,Crab,Visakhapatnam,2.24,31.8,2.79,0.83,High,19.03
2016-03-17,Tilapia,Bengaluru,1.27,30.5,2.44,0.27,High,3.01
2016-03-17,Cod,Cuddalore,8.92,25.1,2.19,0.25,Low,2.48
2016-03-18,Lobster,Panaji,9.97,23.5,1.58,0.49,High,18.34
2016-03-18,Salmon,Thiruvananthapuram,6.4,19.5,1.29,0.59,Low,11.33
2016-03-20,Shrimp,Visakhapatnam,0.6,27.4,1.71,0.79,Low,16.16
2016-03-20,Mackerel,Goa Town,8.27,24.0,1.87,0.44,Low,6.33
2016-03-22,Salmon,Pondicherry,2.63,28.0,1.59,0.53,High,11.6
2016-03-23,Tilapia,Cuddalore,3.52,29.4,2.42,0.28,High,5.55
2016-03-24,Catfish,Pondicherry,3.15,29.0,2.1,0.47,Low,5.26
2016-03-25,Lobster,Kochi,9.81,28.5,1.09,0.78,High,29.46
2016-03-26,Lobster,Vishakhapatnam,9.0,29.3,2.8,0.96,Low,24.49
2016-03-26,Cod,Thiruvananthapuram,8.14,28.7,0.97,0.45,High,7.34
2016-03-27,Fish,Kochi,7.25,18.5,1.09,0.62,High,10.58
2016-03-28,Fish,Ahmedabad,4.6,23.2,0.92,0.38,High,4.88
2016-03-29,Catfish,Goa Town,8.88,30.6,1.94,0.46,High,6.11
2016-03-29,Tilapia,Thiruvananthapuram,4.7,23.3,2.04,0.83,High,12.29
2016-03-31,Fish,Ahmedabad,2.83,24.7,1.16,0.53,High,5.46
2016-03-31,Cod,Mangalore,7.49,27.4,1.76,0.81,High,14.41
2016-03-31,Tilapia,Mangalore,8.77,28.6,1.82,0.65,Low,7.44
2016-04-01,Tuna,Hyderabad,9.2,26.9,2.42,0.58,Low,8.0
2016-04-03,Lobster,Pondicherry,0.9,28.3,1.38,0.84,High,30.73
2016-04-05,Catfish,Hyderabad,7.59,31.2,1.09,0.99,Low,6.43
2016-04-08,Lobster,Daman,2.57,18.9,0.87,0.61,High,24.83
2016-04-09,Mackerel,Porbandar,4.95,29.3,1.09,0.59,Low,5.9
2016-04-09,Fish,Thiruvananthapuram,4.82,19.1,1.17,0.41,Low,5.62
2016-04-11,Shrimp,Kochi,3.8,27.7,1.75,0.77,Low,14.69
2016-04-11,Shrimp,Goa Town,2.71,30.2,0.92,0.84,High,21.32
2016-04-14,Fish,Chennai,2.97,24.9,2.4,0.29,Low,6.43
2016-04-14,Tilapia,Bengaluru,1.95,30.8,1.37,0.89,High,11.62
2016-04-15,Tuna,Porbandar,7.3,27.6,1.08,0.61,Low,8.33
2016-04-15,Catfish,Mumbai,3.49,32.0,1.17,0.85,Low,6.06
2016-04-19,Mackerel,Mangalore,3.83,22.0,0.96,0.91,High,15.33
2016-04-19,Fish,Chennai,9.89,30.1,1.95,0.22,High,2.13
2016-04-19,Fish,Vellore,9.27,18.6,2.11,0.39,Low,7.08
2016-04-21,Lobster,Vishakhapatnam,7.73,25.4,1.07,0.82,Low,21.9
2016-04-21,Shrimp,Cuddalore,2.57,20.7,2.67,0.73,High,19.51
2016-04-24,Cod,Chennai,5.95,18.2,1.44,0.25,High,9.23
2016-04-25,Catfish,Panaji,1.18,28.8,1.56,0.86,High,11.4
2016-04-25,Fish,Pondicherry,4.5,26.4,0.88,0.24,High,5.47
2016-04-26,Lobster,Daman,8.29,19.9,2.29,0.69,High,26.69
2016-04-27,Catfish,Pondicherry,8.25,21.0,2.4,0.9,Low,10.68
2016-04-27,Cod,Thiruvananthapuram,8.03,25.0,2.86,0.31,Low,5.87
2016-04-28,Tilapia,Kolkata,3.18,25.9,1.72,0.48,High,8.37
2016-04-29,Lobster,Daman,1.22,22.6,0.95,0.71,High,26.14
2016-04-30,Tilapia,Ernakulam,4.99,29.6,1.71,0.55,High,8.04
2016-05-01,Lobster,Mumbai,8.09,24.5,1.22,0.69,High,27.94
2016-05-01,Cod,Ernakulam,3.61,23.7,1.06,0.64,Low,8.86
2016-05-03,Catfish,Mangalore,1.72,20.7,2.64,0.41,Low,6.65
2016-05-03,Lobster,Vishakhapatnam,5.12,31.9,1.76,0.38,Low,11.18
2016-05-06,Catfish,Surat,8.68,26.4,1.94,0.75,High,9.48
2016-05-08,Fish,Kolkata,5.52,28.2,1.64,0.33,Low,5.68
2016-05-09,Shrimp,Bengaluru,6.0,31.2,1.45,0.46,Low,7.18
2016-05-09,Tuna,Vishakhapatnam,7.21,22.3,1.51,0.43,Low,5.78
2016-05-09,Crab,Daman,5.63,21.6,2.18,0.89,High,26.68
2016-05-10,Salmon,Mangalore,9.28,20.9,1.59,0.89,Low,16.23
2016-05-11,Tilapia,Vishakhapatnam,4.86,19.7,0.83,0.55,Low,7.74
2016-05-13,Catfish,Kolkata,4.82,28.5,2.13,0.5,Low,6.6
2016-05-14,Tilapia,Ernakulam,2.53,19.1,2.88,0.78,Low,11.87
2016-05-14,Catfish,Ernakulam,6.92,19.9,1.07,0.42,High,5.82
2016-05-14,Shrimp,Vellore,7.6,22.0,1.32,0.2,High,4.14
2016-05-14,Mackerel,Bengaluru,7.04,18.5,1.38,0.57,Low,10.9
2016-05-15,Tilapia,Daman,8.17,23.1,1.4,0.98,High,14.52
2016-05-15,Fish,Hyderabad,9.41,26.2,2.22,0.62,Low,7.94
2016-05-16,Fish,Vishakhapatnam,8.5,29.1,2.18,0.73,High,10.4
2016-05-16,Shrimp,Goa Town,8.99,28.1,1.92,0.27,Low,8.68
2016-05-16,Salmon,Mangalore,1.9,20.6,1.03,0.78,High,17.42
